Restaurants;148.17235871939292;13.842519300521829;451.1171141428744;105.61941959828467;8.098377323006975;186.6845299608783;1407.9754939395848;124.07019418270848;1333.2839487870717;595.2764044819298;104.20701810438821;50.21541740673909;260.14257987854086;2159.173196554284;2889.8285721468205;108.97864364783233;161.37035979959578;31.231352148161605;65.79233554800064;81.8270873234269;280.2994324821799;115.4772525141072;3379.676797367189;141.87018036488732;3.9587812855289686;927.5988669212813;133.46320041451963;133.46320041451963;320.89015001092235;516.5045551055449;61.24325834399572;116.57630827128197;31.07536528033291;17.623496592083107;102.12470308484845;12.531397411475933;12.167999114961914;1850.094531369994;315.11269407359106;648.1171269246662;21.39610261882123;2965.0457280447567;39.24645319597255;1850.094531369994;132.53206949587926;395.0673495087537;3252.4565447994596;7.0803112058271775;7.0011813105248235;2035.8266766920742;77.94296881483533;1588.4367981291862;152.55893279703508;67.03829727538783;1455.7130168740318;766.0086621458029;2784.3849343147976;17.187359607547187;75.61707750132526;88.10077490692174;275.7425172388528;23.131510382623386;182.07221149299195;4283.4490503970355;210.87007494250764;314.4261556428036;17.187359607547187;135.840207676743;255.67498518360793;513.8799632911545;62.717529811029344;4731.183073439627;2284.545709692716;1572.270542235108;59.222807470481364;925.0574013606848;1024.3484171166206;57.37128395061592;160.82744382865525;101.14239137599417;1186.7613800983995;32.45154795698711;1740.0775658169007;757.8050251457918;1714.7814347057301;4742.331226262504;3610.654278920952;93.84699735166501;108.35778402301878;60.858346497508684;5274.248713162746;2007.0193154269568;130.0865557092683;13.179511029128237;108.19947762813506;3896.1087195628565;2715.2963873532926;91.60553009654106;108.72114707811487;1823.9662047158286;209.35358921568837;1631.007165334487;72.71379663933791;83.83162056494552;24.954586493302497;169.35310980796933;25.1306975023737;24.049552613524153;2230.8553795869225;2451.3550156641086;93.84699735166501;44.57586820443476;123.52564520213666;3716.337977163413;132.24357041983808;18.118222452296894;4016.730985431046;132.17855317713955;1216.8580737210466;1126.016677883892;99.62942239491683;151.00665708297456;185.1589122847909;235.23198069157445;894.0019494029178;88.81360889410568;116.3644295089574;192.88864817497657;352.0925411823082;52.61107943163038;157.95770542763879;34.94684114149582;76.92500199766758;405.13315695534135;879.730680016106;8.120869763326816;47.41721300221444;92.51814584602754;69.20739549409865;4.139342854018922;6727.560148053183;185.5515376402774;1144.2998094285597;3657.253918381642;115.04012328716907;54.29132892838011;72.53776108880372;3539.827363803844;475.79962127010344;26.123834884449895;136.1195477352873;644.5859434936627;12006.46338869824;108.86976155059232;14.95212050944112;135.1676708026668;149.5832969086698;321.6720902120417;9.72576310795736;1420.9164484947567;202.34205547342128;345.6836129274743;79.10612144675052;63.58467819757105;29.40107626249732;691.5295034498427;145.13109346760416;297.0864326244733;85.63228850157886;3983.217201178645;183.1599938419826;1924.2139483351975;338.02511389708593;26.744308663999135;34.111865322802146;7.066627930881291;123.39468106307143;34.00759265867268;511.0580820054045;11.399925383631116;13.570657615384295;200.32888146553032;29.595356408786724;9.961224964992937;282.05333886834796;341.1775321409846;265.4383575055543;20.99305529541745;11.208774407082908;2.9513435242441575;30.39187519159047;30.39187519159047;282.05333886834796;40.67096641584748;140.92975362036498;5.893275874230755;50.94811668612666;13.900419448622978;91.70487023844406;54.0030842420155;8.289876081810036;12.30654013583824;11.682633822223938;110.15538649927997;4.89674146205345;11.986843408608799;5.212600162198552;9.944704206600113;8.650066499116383;158.08826176111555;4.0332554826719775;5.855560575510526;234.39551483842698;361.92393282316755;57.018886324952355;274.6851449681976;26.11590197794746;478.03737520658194;20.982050343934574;10.842336215339898;210.50537694730815;32.05237886699804;857.5110214762441;104.14139436107764;115.61570514039033;64.49968622150524;147.02428239616933;170.2120293868426;105.61941959828467;10.163388483438556;43.27464038395471;13.27352124401092;80.80787434791418;300.9414684428303;52.23228948905843;327.2063332812138;22.947316263717045;24.67145191992742;292.42596393494875;33.93240063161734;20.486366394273176;59.772317540141174;219.07299601543215;117.23707698974721;38.006263617456035;48.06922690468858;15.540706112170943;70.78708812156182;57.19533474521798;16.99191734318313;14.121326687184187;32.260856296658204;22.461411156236622;187.8959989609546;189.5192403059219;24.391935342845695;9.812693892693517;18.44595102505387;3.147387110610616;5.0554164824701715;25.28459242058921;7.641175567198531;5.608711817476727;10.078725008815756;30.451236377194046;12.737552097240858;11.003731195348546;7.690663849159892;29.82911194674757;211.3358188890478;8.07523999470742;9.888779271069694;127.55153746520578;10.790831747313078;9.937936939863873;13.984715126026156;166.4153307708519;7.119703697830858;5.052762898142162;10.677273810523754;147.73247221571577;12.066216475858695;18.035226539557005;9.55365102427852;43.190293357414085;15.222022300108254;29.466366044951886;9.166347866357594;31.12849471585543;112.3194598779382;9.425056268587316;44.14532432400963;7.861004913813093;3.670757180981916;59.47264530766857;13.898757537138096;10.298563619940126;85.0954262249016;19.03603529152088;54.38805606688656;7.421364606206725;26.29702292562637;7.215443230297676;22.071322378103577;12.023779894977606;4.215317272800057;11.48062232775855;11.700126478504842;10.983254500403604;28.38939723368703;5.421443244115849;6.761447077846388;61.41361599826084;509.8518026562762;8.070151694015573;9.213732952322129;57.688484084189255;4.981056638193496;21.78920339492427;846.1733126634422;100.30851128454812;190.33802941547833;190.33802941547833;4.2451030527619125;10.131887391102525;67.27714531989545;74.26150629828308;31.224061807799945;5.991192209029315;0.8514187397808973;9.17557194152617;112.44098640548705;420.2836406215946;8.559347688855631;570.4369938125981;4.985659719473176;10.045704519188613;56.19693449609027;8.91574177395999;8.788698766763432;10.354823499547233;9.944704206600113;4.812472595291953;748.5882583462494;4.812472595291953;1.0417683435487626;7.879377035891254;8.27460866450886;549.4912286843697;313.28605122588874;8.249674449419693;15.448063452661499;1.3181165552424134;4.620554692162614;153.40935715214403;8.27460866450886;38.68797139978374;7.257826708455129;35.66542035162737;868.24960781986;400.2463944268082;868.24960781986;152.0497752229536;29.744279598955686;421.3168062608568;28.12301532611685;18.692817110048544;96.56401804485218;134.66887234099343;75.17973328368866;12.685907245507808;1572.270542235108;17.396460534576047;31.98886444951907;9.36573349339826;9.36573349339826;138.42278894183752;17.287850368816965;8.559347688855631;7.089255540078519;148.20517816778806;27.01071521503983;15.396379123223005;11.673523180299785;8.605379414140932;9.063943427144851;10.242136776198038;10.32385157805656;38.1880677858092;10.980147359406589;249.3792145145629;441.3152775189924;1.344612207734958;2.322854730816074;153.58307673156017;26.178006646074113;28.199669852712308;24.77917242098123;70.25888217794187;274.6851449681976;8.1022916010361;12.11962147573002;83.09098576268795;5.2054071906565325;9.441547900245073;16.99191734318313;47.708447372738;6.2287514323874085;21.00161208899154;24.113542945032695;6.625758651023433;1.3171155912165193;25.864557399736764;6.323837374231605;8.788698766763432;159.27558715933887;10.939569085700965;732.0054609224245;89.36136453651183;7.222914251406892;8.106859029584559;5.444251197490568;14.860216997023478;2.162601592888521;12.11962147573002;14.173360935268079;3.620185275789041;153.53471949089914;4.477952340937263;12.11962147573002;93.92545650774005;28.568550837589456;3.942902899506945;10.642267439916571;8.582670808433965;10.685588532547673;8.275786728642533;10.698222032359464;16.244429897307345;4.669482659071131;8.999197083723967;12.777590958039987;6.064947479411165;19.404631367352025;4.669482659071131;10.254293696164648;8.610347553523953;35.66542035162737;4.334817112944001;22.89522050210514;4.382992683463168;24.638402772727105;69.13479846032092;5.942876216792318;148.17235871939292;198.63116093087007;13.097599904874842;14.01134946679262;10.199245595455565;140.92975362036498;44.07601323510532;29.04068837972362;148.20517816778806;13.097599904874842;37.13451388277051;7.210825716920329;13.97457862872906;622.2632325602311;27.798055843505292;14.535778947825916;41.792538579049335;420.2836406215946;246.39825906790549;5.212064888737379;4.502858926001077;8.1920217572553;10.243245971654483;10.46082930889556;246.39825906790549;8.925836478098848;146.83710176444126;125.27646924548637;11.280273100875883;25.896403485825623;338.84082041366105;127.26004380749843;10.056443448297353;56.34041987816346;22.335961366812118;99.03811485088559;41.106716162785915;8.249674449419693;15.557963491956556;60.13912679408698;37.11023139389599;186.50305714331458;14.01134946679262;5.225300826039709;18.32983977981693;9.068815390362987;5.365367610051282;7.015474482008684;10.564082625792938;6.047895874905647;346.45129887468977;13.182122572267579;48.1413400430414;8.123940506813934;26.11590197794746;10.051765281809896;65.36826730663505;9.01758281009856;887.1619652856343;37.52684477603296;8.264894391187731;7.500645555477246;51.277240443456314;13.650753934594245;163.63215397548865;26.874189299316335;15.69710640928281;21.358847346688727;8.945184438863619;5.514724105696093;5.157770136520794;3.308342596212959;134.66887234099343;110.87685163589084;5.810178403124902;218.9782198440913;19.915845038330232;8.494917698900094;5.174691117757232;8.494917698900094;15.984563843871618;13.90675569563841;12.310796061458056;19.507026706857964;5.98956539749487;7.068973571733464;4.686089120665024;10.71271390405755;4.124941443256342;6.142927954638743;6.250780695486039;5.105320020460404;27.89502588182549;1.9751016510597235;7.500645555477246;5.093781666771282;8.464286874124168;768.3573414761834;153.48691004319835;5.942876216792318;48.395664402513056;8.919385074478768;290.4299702741927;8.276198024631816;18.334487977497577;345.3995648163602;10.140943175618244;49.562960109799356;12.091912802802245;13.253522612175678;9.72902245683043;3.28431377071816;14.06147924279944;10.273623211308475;39.89051511493533;502.8306924894357;83.09098576268795;49.94992477850636;131.45683739256353;9.556791100969066;9.408962861527058;13.682599847346289;21.655262642891127;8.739393124533755;41.75315896587262;10.142981331909567;6.047895874905647;1.9751016510597235;58.467002387173295;52.04907340218959;395.2130415647678;13.023371736851304;10.063748515682223;16.95437020275423;22.105695312474072;283.6169788492021;21.884494931783678;86.5410926324376;70.4100174296818;13.023371736851304;83.07360669593902;59.80625761893419;10.104121829730067;1.3187504372580612;14.801543253001515;0.9756863609709256;13.528246813139905;13.451305969420892;41.75315896587262;27.682212227413558;1.9751016510597235;190.33802941547833;3.670757180981916;6.22533876949989;205.40089858014014;17.014437942741182;244.06439047707684;10.104121829730067;131.45683739256353;419.4377223154008
Supermarkten;3.945458909775113;20.062098645945035;24.125226944398076;116.05734940945646;985.8926519180809;40.98856651584669;7110.885700687235;578.0621995289388;1753.0533466724494;18.932069331271883;1738.0909423261246;5056.343629205325;158.94804322389615;392.13308402815557;35.878564693538294;1917.2614724046828;494.264849871481;2409.6123005892014;9552.618434500151;6126.09654328158;659.1934228286354;5807.100692068708;27.009344360225747;90.33061461347995;969.5148342397395;345.4469008758741;2847.0892316309405;1261.8957076634988;69.3262330622987;907.3699705971726;4653.707857968941;117.80718242121203;264.9092081640978;91.96512326490476;37.82367344403789;5303.379454846075;3453.0689340646063;4448.89194948889;153.40867814511535;38.905476868785904;10.134157202816452;8.253578951750264;22.494309376051376;10.18543419339955;32.514848612508914;0.848913860020868;24.85542970503678;3.6179823024358213;142.2183482752571;54.80595585218277;14.109034780529955;54.80595585218277;23.938303684095846;21.252625685399373;61.719134437118676;21.39610261882123;63.47154046547712;60.45326256420007;28.829068793104117;54.731570353677405;17.449602913615358;24.236850035993932;39.06328252594409;0.9743799630188144;21.926170078856853;14.786474875170533;18.801154994220862;42.987034794544336;2.998173725815168;15.466359492052659;10.872013542542048;8.950739155656933;112.18229081769941;15.537322771981836;2.9074902917506598;80.14231845117227;13.54511554820436;14.475349524629513;18.581835902665755;4.1760220334282145;11.208774407082908;15.966322817436586;2.965754836491804;13.316702452866437;14.786474875170533;18.801154994220862;71.84303289041287;14.017063839860695;27.97581017157907;11.07892086882963;7.077144982776626;8.05932163488633;9.907895931188841;84.02454960628184;0.84893099867454;4.525630345032026;47.04386751777918;862.3552008477475;96.19209022774666;21.302649754208414;201.03367792555974;11.03639619563407;4.2449715519295586;9.763025222782264;13.331198538704546;66.22178586809315;120.25419598561412;1.3194126958763137;22.429436068118754;5.247094414795732;1.3425159252210206;6.971578773771403;16.176140004866824;7.112904681336614;0.8489194734924428;19.958520020225563;3.6179823024358213;43.91823218433054;33.14190542752052;8.219347306818014;35.26797661452442;11.895569637622954;9.066535654231858;48.41600682125419;9.339493212875304;15.157454621118312;108.35676359126523;28.05412376993564;11.266271853597972;88.4992457902494;54.92095481375762;43.71144066866994;55.40544049495303;42.38843343386609;30.178372216080927;25.440011005273554;1.6227019931964883;15.094338905814906;66.00757226873397;10.219224345066362;79.4088337411759;39.81013973921909;79.94924258538369;67.39173584797257;47.13635039840369;9.988125966902137;15.738007209640505;13.159901874484921;47.05019261045808;50.7413985668747;10.219426223190252;12.919156333517778
Tandartsen;352.5620116629494;7.172257374444824;17.533167775711593;9.836762113735096;40.11264830090152;10.110645926726109;96.20445177671768;21.343572188634663;152.89110407677356;10.156832999181171;10.035843932639509;23.995265377663983;289.33471210620775;16.762348699016833;13.159675239054925;62.70876081734549;29.85382420074077;11.105094301239644;12.976128774733468;117.30955895183796;36.82823613534065;54.33563068985503;22.27434878616005;2.0584040733495397;29.843436882327925;14.377878626280847;68.17407577137351;23.8131568313668;2.0584040733495397;77.58875566526204;13.222575958244544;23.565936730871616;9.373517427302017;17.288307428911178;15.984308697267116;8.030291841007518;61.25911532878781;170.1974316402315;12.976128774733468;11.105094301239644;17.324305476622175;43.08783399884068;19.816956302496394;72.5182039006834;57.25759890976477;29.177423482222068;53.11124423774785;76.1192265018009;80.63443319549631;26.33718690570333;190.33802941547833;72.87402226358327;9.082567632267304;26.577157686180822;2.0465955002110574;13.332324279536612;23.380983472626745;23.774693570810026;6.131143269410691;18.686350198059444;44.43147214971351;26.437457963462496;160.5742403925004;77.40983970790178;28.050846841738775;7.49111369908322;8.969916854634397;26.246852724888818;6.852352734123907;61.25911532878781;26.746541850699423;36.71943231739184;40.11264830090152;8.100215997655242;6.0563897284982176;11.470713100502742;18.000721468247335;6.098432284552651;19.510110309270207;31.4394990224679;6.852352734123907;21.31040828468934;21.992544978124297;36.53076701011934;28.737725079387573;81.71756757330333;49.49400267720349;58.156876018056565;17.10824179667934;17.67695611929777;39.71390800776816;24.139051632962953;34.10565122705359;53.11124423774785;9.76381822845152;17.67695611929777;11.567651029018204;28.055310407168797;54.33563068985503;47.9306961529036;30.759262530282786;11.796132589222404;67.97662236615506;58.156876018056565;84.12159801239507;13.094786542431814;103.12503646435117;9.862711384501377;30.689462031452088;10.188734424018437;36.696445647469695;32.272483406688494;29.798768513297055;6.416623880723238;28.055310407168797;62.71319921889005;49.052256809711466;83.44717406340266;4.223473307971468;10.691237359997;45.747857562790145;32.649181927069705;84.3832419082163;9.088157818347634;17.288307428911178;40.77271483852401;3.9348819647223308;104.7331766974333;72.6150815377903;24.80489244357336;22.04936218230658;2.0584040733495397;114.97246463193503;47.9306961529036;32.544951817973164;13.27460733253067;14.047854201315054;98.83821325639502;50.026209337876175;49.49400267720349;40.97588706803461;10.691237359997;80.12139778242863;87.76389091328467;32.20940649574462;75.57858864400515;71.98108498623019;87.20941464659633;10.10960234825215;54.47153385277375;7.0580880237806785;164.40769564015477;33.96258159557177;8.253578951750264;11.895569637622954;11.44306824279287;74.27221683166815;91.79950242764886;17.11565914354467;23.76537565850438;147.47190060904867;111.48083301382609;72.6150815377903;19.930948114048235;77.6561531991298;29.008431917221355;149.775981790551;102.44046437018412;7.269078753839602;29.798768513297055;13.332324279536612
Bioscopen;8.788698766763432
